chr4	189359899	189359900	100.000000	2	0
chr4	189359919	189359920	50.000000	1	1
chr4	189360518	189360519	100.000000	1	0
chr4	189360560	189360561	100.000000	1	0
chr4	189360638	189360639	100.000000	1	0
chr4	189360682	189360683	100.000000	1	0
chr4	189360867	189360868	100.000000	1	0
chr4	189360882	189360883	100.000000	1	0
chr4	189360991	189360992	100.000000	2	0
chr4	189361063	189361064	100.000000	3	0
chr4	189361394	189361395	100.000000	3	0
chr4	189363924	189363925	0.000000	0	1
chr4	189363934	189363935	100.000000	1	0
chr4	189363944	189363945	100.000000	1	0
chr4	189363946	189363947	100.000000	1	0
chr4	189363954	189363955	100.000000	1	0
chr4	189363979	189363980	100.000000	1	0
chr4	189363989	189363990	100.000000	1	0
chr4	189481094	189481095	100.000000	1	0
chr4	189481113	189481114	100.000000	1	0
chr4	189481131	189481132	0.000000	0	1
chr4	189491642	189491643	100.000000	1	0
chr4	189491702	189491703	100.000000	1	0
chr4	189491882	189491883	100.000000	1	0
chr4	189496403	189496404	100.000000	1	0
chr4	189496436	189496437	100.000000	1	0
chr4	189496440	189496441	100.000000	1	0
chr4	189496453	189496454	100.000000	1	0
chr4	189496486	189496487	100.000000	1	0
chr4	189496502	189496503	100.000000	1	0
chr4	189496535	189496536	100.000000	1	0
chr4	189496539	189496540	100.000000	1	0
chr4	189496552	189496553	100.000000	1	0
chr4	189513066	189513067	100.000000	1	0
chr4	189513074	189513075	100.000000	1	0
chr4	189513096	189513097	100.000000	1	0
chr4	189513123	189513124	100.000000	1	0
chr4	189513135	189513136	0.000000	0	1
chr4	189513146	189513147	100.000000	1	0
chr4	189513156	189513157	100.000000	1	0
chr4	189514117	189514118	100.000000	2	0
chr4	189514140	189514141	100.000000	3	0
chr4	189514177	189514178	100.000000	3	0
chr4	189553152	189553153	0.000000	0	1
chr4	189553228	189553229	0.000000	0	1
chr4	189553234	189553235	0.000000	0	1
chr4	189554933	189554934	100.000000	1	0
chr4	189554951	189554952	100.000000	1	0
chr4	189554985	189554986	100.000000	1	0
chr4	189555036	189555037	100.000000	1	0
chr4	189555063	189555064	100.000000	1	0
chr4	189557711	189557712	100.000000	1	0
chr4	189557795	189557796	100.000000	1	0
chr4	189558166	189558167	100.000000	1	0
chr4	189558261	189558262	100.000000	1	0
chr4	189560626	189560627	100.000000	1	0
chr4	189560645	189560646	100.000000	1	0
chr4	189560671	189560672	0.000000	0	1
chr4	189560714	189560715	100.000000	1	0
chr4	189568051	189568052	100.000000	1	0
chr4	189569160	189569161	100.000000	1	0
chr4	189569167	189569168	100.000000	1	0
chr4	189572300	189572301	50.000000	1	1
chr4	189572381	189572382	50.000000	1	1
chr4	189572441	189572442	100.000000	1	0
chr4	189572541	189572542	100.000000	1	0
chr4	189573819	189573820	100.000000	1	0
chr4	189584150	189584151	100.000000	1	0
chr4	189584181	189584182	100.000000	1	0
chr4	189584203	189584204	100.000000	1	0
chr4	189584275	189584276	100.000000	1	0
chr4	189586596	189586597	100.000000	1	0
chr4	189590749	189590750	100.000000	1	0
chr4	189590878	189590879	100.000000	1	0
chr4	189591655	189591656	0.000000	0	1
chr4	189613189	189613190	100.000000	1	0
chr4	189613212	189613213	100.000000	1	0
chr4	189613412	189613413	0.000000	0	1
chr4	189613425	189613426	100.000000	1	0
chr4	189615443	189615444	100.000000	1	0
chr4	189616878	189616879	100.000000	1	0
chr4	189616886	189616887	100.000000	1	0
chr4	189616914	189616915	0.000000	0	1
chr4	189616927	189616928	100.000000	1	0
chr4	189616936	189616937	0.000000	0	1
chr4	189617158	189617159	100.000000	1	0
chr4	189617168	189617169	100.000000	1	0
chr4	189617172	189617173	100.000000	1	0
chr4	189617196	189617197	100.000000	1	0
chr4	189626706	189626707	100.000000	1	0
chr4	189626742	189626743	100.000000	1	0
chr4	189626835	189626836	100.000000	1	0
chr4	189627613	189627614	100.000000	2	0
chr4	189627618	189627619	100.000000	3	0
chr4	189627674	189627675	100.000000	3	0
chr4	189627715	189627716	100.000000	3	0
chr4	189627761	189627762	100.000000	1	0
chr4	189627771	189627772	100.000000	1	0
chr4	189628291	189628292	100.000000	1	0
chr4	189628293	189628294	100.000000	1	0
chr4	189628761	189628762	100.000000	1	0
chr4	189630801	189630802	100.000000	1	0
chr4	189630818	189630819	100.000000	1	0
chr4	189630830	189630831	100.000000	1	0
chr4	189631989	189631990	100.000000	1	0
chr4	189632014	189632015	100.000000	1	0
chr4	189632025	189632026	100.000000	1	0
chr4	189632165	189632166	100.000000	1	0
chr4	189637974	189637975	100.000000	1	0
chr4	189638477	189638478	100.000000	1	0
chr4	189638479	189638480	100.000000	1	0
chr4	189638486	189638487	100.000000	1	0
chr4	189641006	189641007	100.000000	2	0
chr4	189642078	189642079	100.000000	1	0
chr4	189642084	189642085	100.000000	1	0
chr4	189642088	189642089	100.000000	1	0
chr4	189642092	189642093	100.000000	1	0
chr4	189642094	189642095	100.000000	1	0
chr4	189642104	189642105	100.000000	1	0
chr4	189642132	189642133	100.000000	1	0
chr4	189642137	189642138	100.000000	1	0
chr4	189642141	189642142	100.000000	1	0
chr4	189642162	189642163	100.000000	1	0
chr4	189642182	189642183	100.000000	1	0
chr4	189642222	189642223	100.000000	2	0
chr4	189642238	189642239	100.000000	2	0
chr4	189642258	189642259	100.000000	1	0
chr4	189642280	189642281	100.000000	1	0
chr4	189642288	189642289	100.000000	1	0
chr4	189642444	189642445	100.000000	1	0
chr4	189644760	189644761	100.000000	1	0
chr4	189644782	189644783	100.000000	1	0
chr4	189644954	189644955	100.000000	1	0
chr4	189644979	189644980	100.000000	1	0
chr4	189644987	189644988	100.000000	1	0
chr4	189645021	189645022	100.000000	1	0
chr4	189645037	189645038	100.000000	1	0
chr4	189645298	189645299	100.000000	1	0
chr4	189645372	189645373	100.000000	1	0
chr4	189645396	189645397	100.000000	1	0
chr4	189645408	189645409	100.000000	1	0
chr4	189645413	189645414	100.000000	1	0
chr4	189645468	189645469	0.000000	0	1
chr4	189645474	189645475	100.000000	1	0
chr4	189645480	189645481	100.000000	1	0
chr4	189645485	189645486	100.000000	1	0
chr4	189645504	189645505	100.000000	1	0
chr4	189645510	189645511	100.000000	1	0
chr4	189645516	189645517	100.000000	1	0
chr4	189645518	189645519	100.000000	1	0
chr4	189645521	189645522	100.000000	1	0
chr4	189645546	189645547	100.000000	2	0
chr4	189645552	189645553	100.000000	2	0
chr4	189645554	189645555	100.000000	2	0
chr4	189645557	189645558	50.000000	1	1
chr4	189645576	189645577	100.000000	1	0
chr4	189645582	189645583	100.000000	1	0
chr4	189645588	189645589	100.000000	1	0
chr4	189645593	189645594	100.000000	1	0
chr4	189645612	189645613	100.000000	1	0
chr4	189645618	189645619	100.000000	1	0
chr4	189645624	189645625	100.000000	1	0
chr4	189645626	189645627	100.000000	1	0
chr4	189645629	189645630	100.000000	1	0
chr4	189645684	189645685	100.000000	1	0
chr4	189645690	189645691	100.000000	2	0
chr4	189645696	189645697	100.000000	2	0
chr4	189645698	189645699	100.000000	2	0
chr4	189645701	189645702	100.000000	2	0
chr4	189645720	189645721	100.000000	2	0
chr4	189645726	189645727	100.000000	2	0
chr4	189645732	189645733	100.000000	2	0
chr4	189645737	189645738	100.000000	2	0
chr4	189645756	189645757	100.000000	4	0
chr4	189645762	189645763	100.000000	4	0
chr4	189645768	189645769	100.000000	4	0
chr4	189645770	189645771	100.000000	4	0
chr4	189645773	189645774	100.000000	4	0
chr4	189645798	189645799	100.000000	3	0
chr4	189645804	189645805	100.000000	3	0
chr4	189645806	189645807	100.000000	3	0
chr4	189645809	189645810	100.000000	3	0
chr4	189645828	189645829	100.000000	3	0
chr4	189645834	189645835	100.000000	3	0
chr4	189645840	189645841	100.000000	3	0
chr4	189645842	189645843	100.000000	3	0
chr4	189645845	189645846	100.000000	3	0
chr4	189645870	189645871	100.000000	1	0
chr4	189645876	189645877	100.000000	1	0
chr4	189645878	189645879	100.000000	1	0
chr4	189645881	189645882	100.000000	1	0
chr4	189645914	189645915	100.000000	1	0
chr4	189645917	189645918	100.000000	1	0
chr4	189645936	189645937	100.000000	4	0
chr4	189645942	189645943	100.000000	4	0
chr4	189645948	189645949	100.000000	4	0
chr4	189645950	189645951	100.000000	4	0
chr4	189645953	189645954	75.000000	3	1
chr4	189645978	189645979	100.000000	5	0
chr4	189645984	189645985	83.333333	5	1
chr4	189645986	189645987	100.000000	6	0
chr4	189645989	189645990	100.000000	6	0
chr4	189646008	189646009	100.000000	6	0
chr4	189646014	189646015	83.333333	5	1
chr4	189646025	189646026	100.000000	4	0
chr4	189646044	189646045	100.000000	5	0
chr4	189646050	189646051	100.000000	7	0
chr4	189646056	189646057	75.000000	3	1
chr4	189646058	189646059	100.000000	4	0
chr4	189646061	189646062	100.000000	4	0
chr4	189646080	189646081	100.000000	4	0
chr4	189646086	189646087	75.000000	3	1
chr4	189646092	189646093	75.000000	3	1
chr4	189646097	189646098	75.000000	3	1
chr4	189646116	189646117	100.000000	1	0
chr4	189646122	189646123	100.000000	1	0
chr4	189646128	189646129	100.000000	1	0
chr4	189646130	189646131	100.000000	1	0
chr4	189646133	189646134	100.000000	1	0
chr4	189646152	189646153	100.000000	1	0
chr4	189646158	189646159	100.000000	1	0
chr4	189646164	189646165	100.000000	1	0
chr4	189646166	189646167	100.000000	1	0
chr4	189646169	189646170	100.000000	1	0
chr4	189646188	189646189	100.000000	2	0
chr4	189646200	189646201	100.000000	2	0
chr4	189646205	189646206	50.000000	1	1
chr4	189646230	189646231	100.000000	4	0
chr4	189646236	189646237	100.000000	4	0
chr4	189646241	189646242	100.000000	4	0
chr4	189646260	189646261	100.000000	5	0
chr4	189646266	189646267	100.000000	6	0
chr4	189646272	189646273	100.000000	6	0
chr4	189646277	189646278	100.000000	6	0
chr4	189646303	189646304	100.000000	5	0
chr4	189646308	189646309	100.000000	3	0
chr4	189646310	189646311	100.000000	3	0
chr4	189646313	189646314	100.000000	3	0
chr4	189646338	189646339	100.000000	2	0
chr4	189646344	189646345	100.000000	2	0
chr4	189646346	189646347	50.000000	1	1
chr4	189646349	189646350	100.000000	2	0
chr4	189646368	189646369	100.000000	3	0
chr4	189646380	189646381	100.000000	4	0
chr4	189646385	189646386	100.000000	4	0
chr4	189646410	189646411	100.000000	4	0
chr4	189646416	189646417	100.000000	4	0
chr4	189646421	189646422	100.000000	4	0
chr4	189646440	189646441	100.000000	4	0
chr4	189646452	189646453	100.000000	4	0
chr4	189646454	189646455	100.000000	4	0
chr4	189646457	189646458	100.000000	4	0
chr4	189646483	189646484	100.000000	7	0
chr4	189646488	189646489	100.000000	6	0
chr4	189646490	189646491	100.000000	6	0
chr4	189646493	189646494	100.000000	6	0
chr4	189646518	189646519	75.000000	3	1
chr4	189646524	189646525	100.000000	3	0
chr4	189646526	189646527	100.000000	3	0
chr4	189646529	189646530	100.000000	3	0
chr4	189646561	189646562	100.000000	2	0
chr4	189646564	189646565	100.000000	2	0
chr4	189646567	189646568	100.000000	2	0
chr4	189648290	189648291	100.000000	1	0
chr4	189648312	189648313	100.000000	1	0
chr4	189648331	189648332	100.000000	1	0
chr4	189648363	189648364	100.000000	1	0
chr4	189651535	189651536	100.000000	1	0
chr4	189651588	189651589	50.000000	1	1
chr4	189651630	189651631	100.000000	3	0
chr4	189651676	189651677	100.000000	1	0
chr4	189651762	189651763	100.000000	1	0
chr4	189651850	189651851	100.000000	1	0
chr4	189651894	189651895	100.000000	1	0
chr4	189651938	189651939	100.000000	3	0
chr4	189651984	189651985	100.000000	3	0
chr4	189652070	189652071	100.000000	1	0
chr4	189652114	189652115	100.000000	1	0
chr4	189652160	189652161	0.000000	0	1
chr4	189652202	189652203	100.000000	2	0
chr4	189652291	189652292	100.000000	2	0
chr4	189652423	189652424	100.000000	2	0
chr4	189652468	189652469	100.000000	2	0
chr4	189652513	189652514	100.000000	1	0
chr4	189653375	189653376	100.000000	1	0
chr4	189654166	189654167	100.000000	1	0
chr4	189654248	189654249	50.000000	1	1
chr4	189654366	189654367	100.000000	2	0
chr4	189654401	189654402	100.000000	1	0
chr4	189654405	189654406	100.000000	1	0
chr4	189658454	189658455	0.000000	0	1
chr4	189658677	189658678	0.000000	0	1
chr4	189662101	189662102	100.000000	1	0
chr4	189662138	189662139	100.000000	2	0
chr4	189662143	189662144	50.000000	1	1
chr4	189662187	189662188	50.000000	1	1
chr4	189662407	189662408	100.000000	1	0
chr4	189664347	189664348	0.000000	0	1
chr4	189664377	189664378	0.000000	0	1
chr4	189666289	189666290	100.000000	1	0
chr4	189666307	189666308	100.000000	1	0
chr4	189666344	189666345	100.000000	1	0
chr4	189666385	189666386	100.000000	1	0
chr4	189810665	189810666	100.000000	1	0
chr4	189810669	189810670	0.000000	0	1
chr4	189810677	189810678	0.000000	0	1
chr4	189810679	189810680	0.000000	0	1
chr4	189810687	189810688	0.000000	0	1
chr4	189810698	189810699	100.000000	1	0
chr4	189810702	189810703	0.000000	0	1
chr4	189810731	189810732	100.000000	2	0
chr4	189810735	189810736	50.000000	1	1
chr4	189810743	189810744	0.000000	0	2
chr4	189810745	189810746	0.000000	0	2
chr4	189810753	189810754	100.000000	3	0
chr4	189810764	189810765	66.666667	2	1
chr4	189810768	189810769	100.000000	3	0
chr4	189810776	189810777	0.000000	0	3
chr4	189810778	189810779	33.333333	1	2
chr4	189810786	189810787	50.000000	2	2
chr4	189810797	189810798	75.000000	3	1
chr4	189810801	189810802	75.000000	3	1
chr4	189810811	189810812	50.000000	2	2
chr4	189810819	189810820	75.000000	3	1
chr4	189810830	189810831	75.000000	3	1
chr4	189810834	189810835	50.000000	2	2
chr4	189810842	189810843	75.000000	3	1
chr4	189810844	189810845	75.000000	3	1
chr4	189810852	189810853	50.000000	2	2
chr4	189810863	189810864	40.000000	2	3
chr4	189810867	189810868	60.000000	3	2
chr4	189810875	189810876	40.000000	2	3
chr4	189810877	189810878	80.000000	4	1
chr4	189810885	189810886	0.000000	0	2
chr4	189810896	189810897	50.000000	1	1
chr4	189810900	189810901	0.000000	0	2
chr4	189810910	189810911	100.000000	1	0
chr4	189820328	189820329	100.000000	1	0
chr4	189820385	189820386	100.000000	1	0
chr4	189820442	189820443	100.000000	1	0
chr4	189820499	189820500	100.000000	1	0
chr4	189820556	189820557	100.000000	1	0
chr4	189848703	189848704	0.000000	0	1
chr4	189881304	189881305	100.000000	1	0
chr4	189881314	189881315	100.000000	1	0
chr4	189881347	189881348	100.000000	1	0
chr4	189881357	189881358	100.000000	1	0
chr4	189881390	189881391	100.000000	1	0
chr4	189881400	189881401	100.000000	1	0
chr4	189881433	189881434	100.000000	1	0
chr4	189881443	189881444	0.000000	0	1
chr4	189881476	189881477	100.000000	1	0
chr4	189927257	189927258	100.000000	1	0
chr4	189927318	189927319	100.000000	1	0
chr4	190040915	190040916	100.000000	1	0
chr4	190040957	190040958	100.000000	1	0
chr4	190040964	190040965	100.000000	1	0
chr4	190040972	190040973	100.000000	1	0
chr4	190040984	190040985	100.000000	1	0
chr4	190040992	190040993	100.000000	1	0
chr4	190040999	190041000	100.000000	1	0
chr4	190041011	190041012	100.000000	1	0
chr4	190041017	190041018	100.000000	1	0
chr4	190041021	190041022	0.000000	0	1
chr4	190041026	190041027	100.000000	1	0
chr4	190041046	190041047	100.000000	2	0
chr4	190041049	190041050	100.000000	2	0
chr4	190041058	190041059	100.000000	2	0
chr4	190041060	190041061	100.000000	2	0
chr4	190041066	190041067	100.000000	1	0
chr4	190041081	190041082	100.000000	3	0
chr4	190041087	190041088	66.666667	2	1
chr4	190041094	190041095	100.000000	3	0
chr4	190041107	190041108	100.000000	3	0
chr4	190041115	190041116	66.666667	2	1
chr4	190041127	190041128	66.666667	2	1
chr4	190041130	190041131	100.000000	3	0
chr4	190041147	190041148	100.000000	3	0
chr4	190041155	190041156	100.000000	2	0
chr4	190041165	190041166	100.000000	2	0
chr4	190041167	190041168	100.000000	2	0
chr4	190041172	190041173	100.000000	2	0
chr4	190041186	190041187	100.000000	2	0
chr4	190041209	190041210	100.000000	1	0
chr4	190041211	190041212	100.000000	1	0
chr4	190041213	190041214	100.000000	1	0
chr4	190041219	190041220	100.000000	1	0
chr4	190041233	190041234	100.000000	1	0
chr4	190041236	190041237	0.000000	0	1
chr4	190041243	190041244	100.000000	1	0
chr4	190041248	190041249	100.000000	1	0
chr4	190041254	190041255	100.000000	1	0
chr4	190041256	190041257	100.000000	1	0
chr4	190041267	190041268	100.000000	1	0
chr4	190041273	190041274	100.000000	1	0
chr4	190041279	190041280	100.000000	1	0
chr4	190041289	190041290	100.000000	1	0
chr4	190041488	190041489	0.000000	0	1
chr4	190041500	190041501	0.000000	0	1
chr4	190041504	190041505	0.000000	0	1
chr4	190041526	190041527	0.000000	0	1
chr4	190041533	190041534	0.000000	0	1
chr4	190041579	190041580	0.000000	0	1
chr4	190044962	190044963	100.000000	1	0
chr4	190045144	190045145	100.000000	1	0
chr4	190046446	190046447	0.000000	0	3
chr4	190046514	190046515	100.000000	3	0
chr4	190046529	190046530	33.333333	1	2
chr4	190046581	190046582	0.000000	0	1
chr4	190047008	190047009	50.000000	1	1
chr4	190047039	190047040	0.000000	0	1
chr4	190047386	190047387	100.000000	1	0
chr4	190047396	190047397	100.000000	1	0
chr4	190047447	190047448	66.666667	2	1
chr4	190047464	190047465	0.000000	0	3
chr4	190047485	190047486	25.000000	1	3
chr4	190047503	190047504	0.000000	0	2
chr4	190048627	190048628	50.000000	1	1
chr4	190048655	190048656	100.000000	1	0
chr4	190049526	190049527	0.000000	0	1
chr4	190049557	190049558	0.000000	0	1
chr4	190049589	190049590	0.000000	0	1
chr4	190049594	190049595	0.000000	0	1
chr4	190050945	190050946	100.000000	1	0
chr4	190050962	190050963	100.000000	1	0
chr4	190052089	190052090	100.000000	1	0
chr4	190052093	190052094	100.000000	1	0
chr4	190052116	190052117	100.000000	1	0
chr4	190052135	190052136	100.000000	1	0
chr4	190052153	190052154	100.000000	1	0
chr4	190052165	190052166	100.000000	1	0
chr4	190052190	190052191	100.000000	1	0
chr4	190053291	190053292	100.000000	1	0
chr4	190054250	190054251	0.000000	0	1
chr4	190054296	190054297	100.000000	1	0
chr4	190054322	190054323	100.000000	1	0
chr4	190054329	190054330	0.000000	0	1
chr4	190055391	190055392	0.000000	0	1
chr4	190058728	190058729	0.000000	0	1
chr4	190058856	190058857	0.000000	0	1
chr4	190059185	190059186	100.000000	1	0
chr4	190059714	190059715	100.000000	1	0
chr4	190061621	190061622	100.000000	1	0
chr4	190061732	190061733	0.000000	0	1
chr4	190061814	190061815	0.000000	0	1
chr4	190061833	190061834	0.000000	0	1
chr4	190062281	190062282	50.000000	1	1
chr4	190062414	190062415	0.000000	0	1
chr4	190062917	190062918	100.000000	1	0
chr4	190062935	190062936	100.000000	1	0
chr4	190062949	190062950	100.000000	1	0
chr4	190065715	190065716	0.000000	0	1
chr4	190065727	190065728	0.000000	0	1
chr4	190065730	190065731	0.000000	0	1
chr4	190065752	190065753	0.000000	0	1
chr4	190065778	190065779	0.000000	0	1
chr4	190065784	190065785	0.000000	0	1
chr4	190065802	190065803	0.000000	0	1
chr4	190065820	190065821	0.000000	0	1
chr4	190065829	190065830	0.000000	0	1
chr4	190065847	190065848	50.000000	1	1
chr4	190065856	190065857	100.000000	2	0
chr4	190065861	190065862	100.000000	2	0
chr4	190065880	190065881	0.000000	0	1
chr4	190065893	190065894	100.000000	1	0
chr4	190065919	190065920	0.000000	0	2
chr4	190065921	190065922	100.000000	1	0
chr4	190065932	190065933	100.000000	1	0
chr4	190065938	190065939	100.000000	1	0
chr4	190065947	190065948	100.000000	1	0
chr4	190068461	190068462	0.000000	0	1
chr4	190068468	190068469	0.000000	0	1
chr4	190068474	190068475	100.000000	1	0
chr4	190068483	190068484	100.000000	1	0
chr4	190068486	190068487	0.000000	0	2
chr4	190068497	190068498	0.000000	0	2
chr4	190068507	190068508	50.000000	1	1
chr4	190068516	190068517	50.000000	1	1
chr4	190068525	190068526	0.000000	0	1
chr4	190068527	190068528	0.000000	0	1
chr4	190068555	190068556	0.000000	0	1
chr4	190068569	190068570	0.000000	0	1
chr4	190068576	190068577	0.000000	0	1
chr4	190082040	190082041	100.000000	1	0
chr4	190082057	190082058	0.000000	0	2
chr4	190082071	190082072	66.666667	2	1
chr4	190082079	190082080	75.000000	3	1
chr4	190082082	190082083	50.000000	2	2
chr4	190082098	190082099	25.000000	1	3
chr4	190082122	190082123	0.000000	0	4
chr4	190082124	190082125	50.000000	2	2
chr4	190082130	190082131	50.000000	2	2
chr4	190082134	190082135	75.000000	3	1
chr4	190082140	190082141	75.000000	3	1
chr4	190082142	190082143	66.666667	2	1
chr4	190082144	190082145	25.000000	1	3
chr4	190082169	190082170	66.666667	2	1
chr4	190082172	190082173	0.000000	0	3
chr4	190082184	190082185	0.000000	0	3
chr4	190082196	190082197	50.000000	1	1
chr4	190082199	190082200	0.000000	0	2
chr4	190082221	190082222	100.000000	1	0
chr4	190093504	190093505	0.000000	0	1
chr4	190093930	190093931	100.000000	2	0
chr4	190093968	190093969	50.000000	1	1
chr4	190096643	190096644	100.000000	1	0
chr4	190096884	190096885	100.000000	1	0
chr4	190096897	190096898	100.000000	1	0
chr4	190100371	190100372	0.000000	0	1
chr4	190100449	190100450	33.333333	1	2
chr4	190102510	190102511	100.000000	1	0
chr4	190102575	190102576	50.000000	1	1
chr4	190103182	190103183	50.000000	1	1
chr4	190103278	190103279	60.000000	3	2
chr4	190103424	190103425	100.000000	1	0
chr4	190103435	190103436	100.000000	1	0
chr4	190103453	190103454	100.000000	1	0
chr4	190104165	190104166	100.000000	1	0
chr4	190104250	190104251	100.000000	1	0
chr4	190105442	190105443	100.000000	1	0
chr4	190105446	190105447	100.000000	2	0
chr4	190106412	190106413	50.000000	1	1
chr4	190106521	190106522	40.000000	2	3
chr4	190106583	190106584	40.000000	2	3
chr4	190106639	190106640	20.000000	1	4
chr4	190106666	190106667	20.000000	1	4
chr4	190106722	190106723	44.444444	4	5
chr4	190106734	190106735	33.333333	3	6
chr4	190106863	190106864	50.000000	4	4
chr4	190106929	190106930	83.333333	5	1
chr4	190107374	190107375	50.000000	2	2
chr4	190107630	190107631	100.000000	1	0
chr4	190107863	190107864	100.000000	3	0
chr4	190108015	190108016	0.000000	0	1
chr4	190108691	190108692	100.000000	1	0
chr4	190108769	190108770	100.000000	2	0
chr4	190108852	190108853	80.000000	4	1
chr4	190109037	190109038	100.000000	1	0
chr4	190109042	190109043	100.000000	1	0
chr4	190109058	190109059	100.000000	1	0
chr4	190109075	190109076	100.000000	1	0
chr4	190109895	190109896	100.000000	1	0
chr4	190110512	190110513	100.000000	1	0
chr4	190110706	190110707	100.000000	2	0
chr4	190110808	190110809	100.000000	4	0
chr4	190110842	190110843	100.000000	2	0
chr4	190110988	190110989	100.000000	2	0
chr4	190111304	190111305	0.000000	0	3
chr4	190111386	190111387	0.000000	0	1
chr4	190111517	190111518	75.000000	3	1
chr4	190111610	190111611	100.000000	4	0
chr4	190111620	190111621	75.000000	3	1
chr4	190111707	190111708	0.000000	0	2
chr4	190111795	190111796	100.000000	4	0
chr4	190111806	190111807	100.000000	3	0
chr4	190111863	190111864	88.888889	8	1
chr4	190111969	190111970	66.666667	4	2
chr4	190111974	190111975	83.333333	5	1
chr4	190111978	190111979	80.000000	4	1
chr4	190111998	190111999	50.000000	2	2
chr4	190112022	190112023	100.000000	3	0
chr4	190112060	190112061	100.000000	1	0
chr4	190112084	190112085	100.000000	2	0
chr4	190112092	190112093	100.000000	6	0
